Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	root	1	internal://	InInterests	0	0	0	0
1	root	1	internal://	OutInterests	0	0	0	0
1	root	1	internal://	InData	0	0	0	0
1	root	1	internal://	OutData	0	0	0	0
1	root	1	internal://	InSatisfiedInterests	0	0	0	0
1	root	1	internal://	InTimedOutInterests	0	0	0	0
1	root	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	root	1	internal://	OutTimedOutInterests	0	0	0	0
1	root	256	netDeviceFace://	InInterests	214.4	0	268	0
1	root	256	netDeviceFace://	OutInterests	0	0	0	0
1	root	256	netDeviceFace://	InData	0	0	0	0
1	root	256	netDeviceFace://	OutData	214.4	0	268	0
1	root	256	netDeviceFace://	InSatisfiedInterests	214.4	0	268	0
1	root	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	root	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	root	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	root	257	netDeviceFace://	InInterests	144.8	0	181	0
1	root	257	netDeviceFace://	OutInterests	0	0	0	0
1	root	257	netDeviceFace://	InData	0	0	0	0
1	root	257	netDeviceFace://	OutData	144.8	0	181	0
1	root	257	netDeviceFace://	InSatisfiedInterests	144.8	0	181	0
1	root	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	root	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	root	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	root	258	ndnFace://0	InInterests	4	0	5	0
1	root	258	ndnFace://0	OutInterests	0	0	0	0
1	root	258	ndnFace://0	InData	0	0	0	0
1	root	258	ndnFace://0	OutData	0	0	0	0
1	root	258	ndnFace://0	InSatisfiedInterests	1.6	0	2	0
1	root	258	ndnFace://0	InTimedOutInterests	0	0	0	0
1	root	258	ndnFace://0	OutSatisfiedInterests	0	0	0	0
1	root	258	ndnFace://0	OutTimedOutInterests	0	0	0	0
1	root	259	appFace://	InInterests	0	0	0	0
1	root	259	appFace://	OutInterests	359.2	0	449	0
1	root	259	appFace://	InData	359.2	378.824	449	473.53
1	root	259	appFace://	OutData	0	0	0	0
1	root	259	appFace://	InSatisfiedInterests	0	0	0	0
1	root	259	appFace://	InTimedOutInterests	0	0	0	0
1	root	259	appFace://	OutSatisfiedInterests	359.2	0	449	0
1	root	259	appFace://	OutTimedOutInterests	0	0	0	0
1	root	-1	all	SatisfiedInterests	362.4	0	453	0
1	root	-1	all	TimedOutInterests	0	0	0	0
1	rtr1-1	1	internal://	InInterests	0	0	0	0
1	rtr1-1	1	internal://	OutInterests	0	0	0	0
1	rtr1-1	1	internal://	InData	0	0	0	0
1	rtr1-1	1	internal://	OutData	0	0	0	0
1	rtr1-1	1	internal://	InSatisfiedInterests	0	0	0	0
1	rtr1-1	1	internal://	InTimedOutInterests	0	0	0	0
1	rtr1-1	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	rtr1-1	1	internal://	OutTimedOutInterests	0	0	0	0
1	rtr1-1	257	netDeviceFace://	InInterests	73.6	2.54141	92	3.17676
1	rtr1-1	257	netDeviceFace://	OutInterests	0	0	0	0
1	rtr1-1	257	netDeviceFace://	InData	0	0	0	0
1	rtr1-1	257	netDeviceFace://	OutData	73.6	0	92	0
1	rtr1-1	257	netDeviceFace://	InSatisfiedInterests	73.6	0	92	0
1	rtr1-1	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	rtr1-1	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	rtr1-1	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	rtr1-1	256	netDeviceFace://	InInterests	0	0	0	0
1	rtr1-1	256	netDeviceFace://	OutInterests	214.4	0	268	0
1	rtr1-1	256	netDeviceFace://	InData	214.4	225.493	268	281.866
1	rtr1-1	256	netDeviceFace://	OutData	0	0	0	0
1	rtr1-1	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	rtr1-1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	rtr1-1	256	netDeviceFace://	OutSatisfiedInterests	214.4	0	268	0
1	rtr1-1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	rtr1-1	258	netDeviceFace://	InInterests	140.8	5.41094	176	6.76367
1	rtr1-1	258	netDeviceFace://	OutInterests	0	0	0	0
1	rtr1-1	258	netDeviceFace://	InData	0	0	0	0
1	rtr1-1	258	netDeviceFace://	OutData	140.8	0	176	0
1	rtr1-1	258	netDeviceFace://	InSatisfiedInterests	140.8	0	176	0
1	rtr1-1	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	rtr1-1	258	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	rtr1-1	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	rtr1-1	259	ndnFace://1	InInterests	4	0	5	0
1	rtr1-1	259	ndnFace://1	OutInterests	0	0	0	0
1	rtr1-1	259	ndnFace://1	InData	0	0	0	0
1	rtr1-1	259	ndnFace://1	OutData	0	0	0	0
1	rtr1-1	259	ndnFace://1	InSatisfiedInterests	1.6	0	2	0
1	rtr1-1	259	ndnFace://1	InTimedOutInterests	0	0	0	0
1	rtr1-1	259	ndnFace://1	OutSatisfiedInterests	0	0	0	0
1	rtr1-1	259	ndnFace://1	OutTimedOutInterests	0	0	0	0
1	rtr1-1	-1	all	SatisfiedInterests	217.6	0	272	0
1	rtr1-1	-1	all	TimedOutInterests	0	0	0	0
1	rtr1-2	1	internal://	InInterests	0	0	0	0
1	rtr1-2	1	internal://	OutInterests	0	0	0	0
1	rtr1-2	1	internal://	InData	0	0	0	0
1	rtr1-2	1	internal://	OutData	0	0	0	0
1	rtr1-2	1	internal://	InSatisfiedInterests	0	0	0	0
1	rtr1-2	1	internal://	InTimedOutInterests	0	0	0	0
1	rtr1-2	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	rtr1-2	1	internal://	OutTimedOutInterests	0	0	0	0
1	rtr1-2	257	netDeviceFace://	InInterests	77.6	2.68516	97	3.35645
1	rtr1-2	257	netDeviceFace://	OutInterests	0	0	0	0
1	rtr1-2	257	netDeviceFace://	InData	0	0	0	0
1	rtr1-2	257	netDeviceFace://	OutData	77.6	0	97	0
1	rtr1-2	257	netDeviceFace://	InSatisfiedInterests	77.6	0	97	0
1	rtr1-2	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	rtr1-2	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	rtr1-2	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	rtr1-2	256	netDeviceFace://	InInterests	0	0	0	0
1	rtr1-2	256	netDeviceFace://	OutInterests	144.8	0	181	0
1	rtr1-2	256	netDeviceFace://	InData	144.8	151.928	181	189.91
1	rtr1-2	256	netDeviceFace://	OutData	0	0	0	0
1	rtr1-2	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	rtr1-2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	rtr1-2	256	netDeviceFace://	OutSatisfiedInterests	144.8	0	181	0
1	rtr1-2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	rtr1-2	258	netDeviceFace://	InInterests	67.2	2.32187	84	2.90234
1	rtr1-2	258	netDeviceFace://	OutInterests	0	0	0	0
1	rtr1-2	258	netDeviceFace://	InData	0	0	0	0
1	rtr1-2	258	netDeviceFace://	OutData	67.2	0	84	0
1	rtr1-2	258	netDeviceFace://	InSatisfiedInterests	67.2	0	84	0
1	rtr1-2	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	rtr1-2	258	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	rtr1-2	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	rtr1-2	259	ndnFace://2	InInterests	4	0	5	0
1	rtr1-2	259	ndnFace://2	OutInterests	0	0	0	0
1	rtr1-2	259	ndnFace://2	InData	0	0	0	0
1	rtr1-2	259	ndnFace://2	OutData	0	0	0	0
1	rtr1-2	259	ndnFace://2	InSatisfiedInterests	1.6	0	2	0
1	rtr1-2	259	ndnFace://2	InTimedOutInterests	0	0	0	0
1	rtr1-2	259	ndnFace://2	OutSatisfiedInterests	0	0	0	0
1	rtr1-2	259	ndnFace://2	OutTimedOutInterests	0	0	0	0
1	rtr1-2	-1	all	SatisfiedInterests	148	0	185	0
1	rtr1-2	-1	all	TimedOutInterests	0	0	0	0
1	user1-1	1	internal://	InInterests	0	0	0	0
